P37.8,P56,P58,P60,P61,P1,P2,F.EXPANSIÓN,P59.1,P59.2,P59.3,P59.4,P59.5,P59.6,P59.7,P59.8,P59.9
0,3,1,0,0,1,58,31.98051948051948,1,1,0,0,0,0,0,0,0
0,3,2,0,0,1,41,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,30,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,54,26.690265486725664,1,0,0,0,0,0,0,0,0
0,1,2,0,0,1,54,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,35,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,58,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,49,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,60,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,55,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,80,23.20769230769231,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,45,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,36,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,62,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,51,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,57,35.528301886792455,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,44,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,50,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,39,31.98051948051948,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,40,26.690265486725664,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,42,26.690265486725664,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,47,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,42,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,1,1,4,1,53,23.20769230769231,0,0,1,0,0,0,0,0,0
0,3,2,0,0,2,35,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,52,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,42,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,27,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,34,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,43,35.528301886792455,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,50,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,59,26.690265486725664,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,72,59.11851851851852,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,39,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,37,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,42,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,52,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,68,23.20769230769231,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,49,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,35,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,55,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,44,441.3291536050157,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,37,212.26854219948848,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,43,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,39,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,43,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,45,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,56,65.81390134529148,1,0,0,0,0,0,0,0,0
0,2,2,0,0,1,42,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,33,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,44,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,41,23.20769230769231,0,0,0,0,0,0,0,0,0
1,3,1,1,3,2,44,35.528301886792455,1,0,0,0,0,0,0,0,0
0,3,1,1,4,1,45,441.3291536050157,1,0,0,0,0,1,0,0,0
0,3,1,1,3,2,46,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,2,0,0,1,40,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,26,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,63,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,52,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,36,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,55,65.81390134529148,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,47,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,24,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,40,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,38,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,28,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,62,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,57,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,40,35.528301886792455,0,0,0,0,0,0,0,0,0
1,1,2,0,0,1,65,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,1,1,3,1,38,59.11851851851852,1,0,0,0,1,1,0,0,0
0,2,2,0,0,2,33,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,46,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,39,441.3291536050157,1,1,1,0,1,0,0,0,0
0,2,1,1,1,1,40,31.98051948051948,1,0,0,0,0,1,0,0,0
1,2,1,0,0,1,53,441.3291536050157,1,0,0,0,0,0,0,0,0
0,3,2,0,0,1,38,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,32,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,2,0,0,1,32,25.81578947368421,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,40,35.528301886792455,0,0,0,0,0,0,0,0,0
0,1,1,1,3,1,43,65.81390134529148,1,0,0,0,0,0,1,1,0
0,2,2,0,0,2,27,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,1,1,3,2,41,441.3291536050157,0,0,0,0,0,0,1,0,0
0,2,1,1,4,1,31,59.11851851851852,1,0,0,0,0,1,0,0,0
0,2,1,1,4,1,57,441.3291536050157,1,0,0,0,0,0,0,0,0
0,2,2,0,0,2,46,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,60,26.690265486725664,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,27,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,47,65.81390134529148,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,58,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,61,25.90625,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,53,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,35,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,38,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,42,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,42,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,40,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,30,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,38,441.3291536050157,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,47,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,1,0,0,1,44,31.98051948051948,1,0,0,0,0,0,0,0,0
0,2,1,1,3,2,55,65.81390134529148,1,0,0,0,0,0,0,0,0
1,2,2,0,0,2,36,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,33,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,36,212.26854219948848,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,29,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,31,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,25,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,70,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,1,1,3,2,40,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,2,0,0,2,51,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,40,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,30,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,39,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,35,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,19,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,45,59.11851851851852,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,43,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,24,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,56,59.11851851851852,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,29,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,63,35.528301886792455,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,25,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,78,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,32,25.81578947368421,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,45,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,45,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,63,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,58,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,54,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,41,441.3291536050157,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,62,23.20769230769231,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,30,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,52,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,42,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,69,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,39,35.528301886792455,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,44,441.3291536050157,1,0,0,0,0,0,0,0,0
1,2,2,0,0,2,22,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,33,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,38,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,52,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,2,0,0,2,38,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,47,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,1,0,0,2,38,59.11851851851852,1,0,0,0,0,0,1,0,0
0,2,2,0,0,1,58,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,36,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,52,212.26854219948848,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,41,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,43,25.81578947368421,0,0,0,0,0,0,0,0,0
0,2,1,1,1,1,55,59.11851851851852,1,1,0,1,0,0,1,0,0
0,3,1,1,1,1,42,65.81390134529148,0,1,0,0,0,0,0,0,0
0,2,2,0,0,2,44,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,33,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,33,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,58,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,35,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,52,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,51,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,40,35.528301886792455,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,38,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,35,35.528301886792455,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,63,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,58,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,62,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,76,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,27,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,62,23.20769230769231,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,62,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,58,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,50,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,45,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,27,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,38,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,55,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,22,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,1,1,4,1,41,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,1,1,1,2,55,35.528301886792455,1,1,0,0,0,0,0,0,0
0,2,2,0,0,1,48,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,45,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,48,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,33,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,1,1,3,2,42,65.81390134529148,0,0,0,0,0,1,0,0,0
1,2,1,0,0,1,57,212.26854219948848,1,0,1,0,1,0,1,1,0
1,2,2,0,0,1,53,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,1,0,0,2,30,441.3291536050157,1,0,0,0,0,0,0,0,0
0,3,2,0,0,2,43,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,58,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,64,212.26854219948848,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,52,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,24,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,32,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,2,0,0,2,33,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,54,65.81390134529148,1,0,1,0,1,1,1,1,0
0,2,2,0,0,1,29,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,58,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,50,65.81390134529148,0,0,0,0,0,0,0,0,0
1,1,2,0,0,1,32,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,1,1,3,1,31,25.81578947368421,1,0,1,0,0,0,0,0,0
0,1,2,0,0,1,34,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,24,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,41,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,35,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,41,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,1,1,3,2,29,441.3291536050157,1,0,0,0,0,0,0,0,0
0,3,2,0,0,2,50,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,1,1,3,2,31,31.98051948051948,1,0,0,0,0,0,0,1,0
0,2,2,0,0,1,28,23.20769230769231,0,0,0,0,0,0,0,0,0
1,2,1,1,1,1,56,65.81390134529148,1,0,0,0,0,0,0,0,0
0,3,2,0,0,1,35,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,32,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,28,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,45,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,36,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,59,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,39,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,1,1,3,1,53,441.3291536050157,1,0,0,0,0,0,0,0,0
1,2,2,0,0,1,32,26.690265486725664,0,0,0,0,0,0,0,0,0
0,1,2,0,0,2,72,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,33,212.26854219948848,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,35,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,30,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,34,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,36,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,55,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,54,23.20769230769231,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,38,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,1,1,3,1,66,65.81390134529148,1,1,0,0,1,0,0,1,0
0,1,2,0,0,1,41,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,31,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,57,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,49,23.20769230769231,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,31,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,26,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,42,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,68,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,1,1,3,2,32,441.3291536050157,1,0,0,0,1,0,0,0,0
1,2,2,0,0,1,47,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,61,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,29,31.98051948051948,1,0,0,0,0,0,1,0,0
0,2,2,0,0,1,58,65.81390134529148,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,35,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,47,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,32,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,41,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,1,1,3,1,35,212.26854219948848,1,0,0,0,0,0,0,0,0
1,2,2,0,0,1,32,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,41,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,28,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,83,25.81578947368421,0,0,0,0,0,0,0,0,0
0,2,1,0,0,2,68,65.81390134529148,1,0,0,0,0,1,0,0,0
0,2,2,0,0,2,42,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,45,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,39,59.11851851851852,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,22,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,49,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,36,31.98051948051948,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,40,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,29,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,42,23.20769230769231,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,36,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,22,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,60,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,25,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,49,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,43,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,1,1,5,1,35,441.3291536050157,1,1,1,1,0,0,0,0,1
0,2,1,0,0,1,29,212.26854219948848,1,0,0,0,0,0,0,0,0
0,3,2,0,0,1,34,23.20769230769231,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,37,212.26854219948848,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,44,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,41,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,28,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,45,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,37,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,38,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,1,1,2,1,26,441.3291536050157,1,0,0,0,0,0,0,0,0
0,3,2,0,4,1,41,26.2,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,43,26.690265486725664,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,48,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,39,23.20769230769231,0,0,0,0,0,0,0,0,0
1,3,1,0,0,1,48,212.26854219948848,1,0,0,0,0,0,0,0,0
0,3,2,0,0,2,30,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,1,0,0,2,30,212.26854219948848,1,1,0,0,1,0,0,0,0
1,3,2,0,0,1,37,212.26854219948848,0,0,0,0,0,0,0,0,0
1,3,2,0,0,2,60,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,39,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,34,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,55,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,28,65.81390134529148,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,25,65.81390134529148,1,0,0,0,0,0,0,1,0
1,3,2,0,0,1,44,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,44,23.20769230769231,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,43,31.98051948051948,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,58,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,45,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,1,1,3,1,39,65.81390134529148,1,0,0,0,0,0,0,0,0
1,2,1,0,0,1,22,212.26854219948848,1,1,0,0,1,0,0,0,0
0,3,1,1,4,1,26,212.26854219948848,1,0,0,0,0,0,0,0,0
0,2,2,0,0,2,67,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,37,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,45,441.3291536050157,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,37,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,1,1,4,1,38,31.98051948051948,1,1,0,0,0,0,0,0,0
1,2,2,0,0,2,39,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,42,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,52,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,42,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,34,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,38,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,45,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,2,39,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,59,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,2,28,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,41,26.2,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,31,212.26854219948848,0,0,0,0,0,0,0,0,0
0,3,1,1,4,1,37,65.81390134529148,0,0,0,0,1,0,0,0,0
0,3,2,0,0,1,65,31.98051948051948,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,43,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,80,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,52,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,39,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,36,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,51,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,47,59.11851851851852,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,39,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,34,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,43,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,35,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,51,23.20769230769231,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,40,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,34,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,39,441.3291536050157,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,24,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,2,42,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,46,59.11851851851852,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,25,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,38,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,45,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,38,65.81390134529148,0,0,0,0,0,0,0,0,0
0,3,2,0,0,1,25,212.26854219948848,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,59,65.81390134529148,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,72,441.3291536050157,0,0,0,0,0,0,0,0,0
1,3,2,0,0,1,35,212.26854219948848,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,42,212.26854219948848,0,0,0,0,1,0,0,0,0
0,2,2,0,0,1,25,441.3291536050157,0,0,0,0,0,0,0,0,0
1,2,2,0,0,1,38,65.81390134529148,0,0,0,0,0,0,0,0,0
0,2,2,0,0,1,32,25.81578947368421,0,0,0,0,0,0,0,0,0
