P37_8,P56,P60,P1,P2,PONDERA,P59_1,P59_2,P59_3,P59_4,P59_5,P59_6,P59_7,P59_8,P59_9,P61A_1,P61A_2,P61A_3,P61A_4,P61A_5,P61A_6,P61A_7,P61A_8,P61B_1,P61B_2,P61B_3,P61B_4,P61B_5,P61B_6,P61B_7,P61B_8
0,3,0,1,68,90.4739583333333,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,1.0,4.0,,,,,,
0,2,0,1,50,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,2.0,,,5.0,,7.0,
1,2,0,2,44,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,5.0,,7.0,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,
0,2,0,1,53,323.675,0,0,0,0,0,0,0,0,0,,,,4.0,,,7.0,,,2.0,,4.0,,,7.0,
1,2,0,2,59,184.06779661017,1,0,0,0,0,1,1,1,0,1.0,,,,5.0,,,,1.0,2.0,3.0,,5.0,,,8.0
0,2,0,2,33,323.675,0,0,0,0,0,0,0,0,0,,,3.0,4.0,,6.0,7.0,,,,3.0,,,,7.0,
1,2,0,1,59,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,5.0,,,
1,2,0,1,78,67.5442185508479,0,0,1,0,1,0,0,0,0,1.0,,3.0,,5.0,6.0,7.0,,1.0,,,4.0,5.0,,,
0,3,0,1,72,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,,,,8.0
0,3,1,2,49,90.4739583333333,1,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,,,,4.0,,,,
1,2,0,1,41,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,5.0,6.0,,
1,2,0,2,63,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,2.0,,4.0,5.0,,7.0,,1.0,,3.0,4.0,5.0,6.0,7.0,
0,3,0,2,40,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,1.0,2.0,,,,,,
0,3,0,1,78,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,,,,4.0,,,,
1,3,0,1,44,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,,3.0,,,6.0,7.0,,1.0,2.0,3.0,,,,,
1,2,0,2,58,323.675,1,0,0,0,0,0,0,0,0,,2.0,3.0,,5.0,,7.0,,1.0,,3.0,4.0,5.0,6.0,7.0,
1,2,0,1,52,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,1.0,,,,,,,
1,2,0,1,64,67.5442185508479,1,0,0,0,1,0,0,0,0,,,,,5.0,,,,,2.0,3.0,,,,,
0,3,0,1,61,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,,,,,,,,8.0
0,1,0,2,47,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,,,,,6.0,,,,,,4.0,5.0,,,
1,2,0,2,50,323.675,0,0,0,0,0,0,0,0,0,,2.0,,4.0,5.0,,,,1.0,2.0,3.0,,,,,
1,2,0,1,39,192.265465869145,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,,,,2.0,,,,,,
1,2,0,1,45,353.395446217027,1,0,1,0,1,0,0,1,0,1.0,2.0,,,,,7.0,,,2.0,3.0,4.0,,6.0,,
1,2,0,1,63,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,7.0,,,,3.0,4.0,,,,
0,2,0,2,48,323.675,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,,,,,,,
1,2,0,1,57,67.5442185508479,0,0,0,0,0,0,0,0,0,,,3.0,,,,,,,2.0,,,,,,
1,3,0,1,59,184.06779661017,0,0,0,0,0,0,0,0,0,,,,,5.0,,7.0,,1.0,2.0,,,5.0,,,
1,3,0,1,62,184.06779661017,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,,5.0,,,
0,3,0,2,53,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,,,,,8.0
1,3,0,1,56,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,5.0,,7.0,,1.0,,,4.0,5.0,,,
0,2,0,2,48,90.4739583333333,0,0,0,0,0,0,0,0,0,,,3.0,,,,,,,,,,5.0,,,
1,2,1,1,40,67.5442185508479,1,1,0,0,1,1,0,0,0,1.0,2.0,,,5.0,,,,1.0,2.0,3.0,4.0,,,,
1,2,0,1,50,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,,,1.0,,,,,,,
0,2,0,1,35,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,7.0,,,2.0,,,5.0,6.0,,
0,1,0,1,44,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,,,,4.0,,,,8.0
1,2,0,1,63,353.395446217027,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,,,,,5.0,,,
1,1,0,1,53,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,5.0,,,,,2.0,,,,,7.0,
1,2,0,1,57,90.4739583333333,0,0,0,0,0,0,0,0,0,,,,,,,7.0,,,,,4.0,,,,
1,2,0,1,46,323.675,0,0,0,0,0,0,0,0,0,,,3.0,,5.0,,,,,,,4.0,5.0,,,
0,3,0,2,53,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,,,,,1.0,,,,5.0,,7.0,
1,3,0,1,30,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,6.0,,,,2.0,3.0,4.0,5.0,,7.0,
0,2,0,1,32,323.675,0,0,0,0,0,0,0,0,0,,,,,5.0,6.0,7.0,,,,3.0,4.0,,6.0,7.0,
1,2,0,1,35,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,,7.0,,,2.0,3.0,4.0,5.0,,7.0,
0,2,0,1,46,323.675,1,1,1,1,1,1,1,1,1,,,,,,,,8.0,,,,,5.0,,,
0,2,0,2,30,67.5442185508479,1,1,1,0,0,0,0,1,0,1.0,2.0,3.0,,5.0,,7.0,,1.0,2.0,3.0,,5.0,,7.0,
1,2,0,1,67,67.5442185508479,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,6.0,,
0,3,1,2,40,90.4739583333333,1,1,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,,,,,
0,2,0,2,40,323.675,0,0,0,0,0,0,0,0,0,,,,,,,,8.0,1.0,,,4.0,,,,
1,3,0,2,54,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,,5.0,,,,,2.0,,4.0,5.0,,,
0,2,0,1,41,323.675,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,,,3.0,4.0,,,,
0,3,0,2,48,353.395446217027,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,,,,,8.0
1,2,0,2,62,90.4739583333333,0,0,0,0,0,0,0,0,0,,2.0,,,,,7.0,,,2.0,,4.0,5.0,,,
1,3,0,1,50,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,,,4.0,,,,,,2.0,,,,,,
0,3,0,1,49,353.395446217027,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,1.0,,3.0,,,,,
0,2,0,1,58,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,,7.0,,,2.0,,,,6.0,7.0,
0,3,0,1,39,184.06779661017,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,,,,,,,,8.0
0,3,0,2,44,353.395446217027,0,0,0,0,0,0,0,0,0,,2.0,3.0,,,,,,1.0,,,,5.0,6.0,,
0,2,0,1,39,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
1,3,0,1,76,192.265465869145,0,0,0,0,0,0,0,0,0,,,,,5.0,,,,1.0,2.0,,,,,,
1,2,0,2,46,184.06779661017,1,0,0,0,1,0,0,1,0,1.0,2.0,3.0,,5.0,6.0,,,1.0,,,4.0,5.0,,,
1,2,0,2,49,323.675,1,0,0,0,0,0,1,1,0,1.0,2.0,,,5.0,,,,,2.0,3.0,,5.0,,7.0,
1,3,1,2,46,192.265465869145,1,1,1,1,1,0,0,0,0,,,,,,,7.0,,1.0,,,,,6.0,,
1,2,0,2,31,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,,2.0,3.0,4.0,,,,
1,2,0,1,50,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,5.0,,,,,2.0,3.0,,,,,
1,2,0,1,33,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,,,,,5.0,,,
1,2,0,2,51,323.675,0,1,0,0,0,0,0,1,0,,2.0,,,5.0,,7.0,,1.0,,3.0,4.0,,,,
1,2,0,1,44,184.06779661017,0,1,1,0,1,0,1,0,0,1.0,2.0,,,5.0,,,,1.0,2.0,,,,6.0,,
1,2,0,1,63,184.06779661017,0,0,0,0,0,0,0,0,0,,,,4.0,,,,,,,,,,6.0,,
0,3,0,2,49,353.395446217027,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,2.0,,,,,,,
0,2,1,1,37,67.5442185508479,1,0,0,0,0,0,0,0,0,2.0,,,,,,,,7.0,,,,,,,
0,2,0,2,48,67.5442185508479,0,0,0,0,0,0,0,0,0,5.0,2.0,,,,,,,7.0,,,,,,,
0,2,0,1,53,90.4739583333333,1,0,0,0,0,0,0,0,0,1.0,,,,,,,,1.0,2.0,,,,,,
0,2,0,1,35,184.06779661017,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,3.0,,,,,,,
0,2,0,2,46,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,1.0,6.0,,,,,,2.0,5.0,3.0,,,,,
0,3,0,1,49,67.5442185508479,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,4.0,1.0,,,,,,
0,2,0,2,68,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,6.0,1.0,,,,,,2.0,4.0,5.0,,,,,
0,2,0,1,41,323.675,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,7.0,,,,,,,
0,3,0,1,32,353.395446217027,0,0,0,0,0,0,0,0,0,4.0,1.0,2.0,,,,,,4.0,,,,,,,
0,2,0,1,34,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,5.0,1.0,,,,,,6.0,1.0,,,,,,
0,2,0,1,46,67.5442185508479,1,0,1,0,1,1,0,0,0,6.0,2.0,,,,,,,2.0,1.0,,,,,,
0,2,0,1,29,323.675,0,0,0,0,0,0,0,0,0,4.0,,,,,,,,1.0,,,,,,,
0,3,0,2,42,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,7.0,,,,,,,
0,2,0,1,54,90.4739583333333,0,0,0,0,0,0,0,0,0,7.0,1.0,5.0,,,,,,7.0,,,,,,,
0,2,1,2,41,184.06779661017,1,0,0,0,0,0,0,0,0,1.0,2.0,5.0,,,,,,2.0,,,,,,,
0,2,0,2,59,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,1.0,5.0,3.0,,,,,7.0,2.0,,,,,,
0,3,0,1,39,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,2.0,1.0,,,,,,
0,3,0,1,26,184.06779661017,0,0,0,0,1,0,0,0,0,2.0,,,,,,,,7.0,,,,,,,
0,2,0,2,46,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,5.0,2.0,6.0,,,,,6.0,2.0,,,,,,
0,2,0,2,33,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,3.0,1.0,,,,,,
0,2,0,2,26,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,2.0,1.0,,,,,,
0,2,0,2,44,323.675,0,0,0,0,0,0,0,0,0,2.0,5.0,1.0,,,,,,5.0,1.0,,,,,,
0,3,0,1,72,353.395446217027,0,0,0,0,0,0,0,0,0,4.0,6.0,2.0,,,,,,7.0,,,,,,,
0,2,0,1,26,353.395446217027,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,1.0,,,,,,,
0,1,0,2,33,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,,,,,,,
0,2,0,1,34,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,2.0,1.0,,,,,,
0,2,0,2,35,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,5.0,,,,,,,4.0,3.0,2.0,,,,,
0,2,0,1,32,353.395446217027,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,7.0,,,,,,,
0,3,0,1,39,323.675,0,0,0,0,0,0,0,0,0,7.0,2.0,,,,,,,4.0,1.0,5.0,,,,,
0,2,0,1,33,90.4739583333333,0,0,0,0,0,0,0,0,0,4.0,,,,,,,,7.0,,,,,,,
0,3,0,2,25,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,4.0,6.0,,,,,,
0,2,0,2,62,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,5.0,3.0,6.0,,,,,
0,2,0,2,29,67.5442185508479,0,0,0,0,0,0,0,0,0,3.0,5.0,,,,,,,1.0,,,,,,,
0,2,0,1,45,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,7.0,,,,,,
0,2,0,1,48,67.5442185508479,0,0,0,0,0,0,0,0,0,6.0,2.0,1.0,,,,,,5.0,4.0,3.0,,,,,
0,3,0,2,30,353.395446217027,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,1.0,2.0,,,,,,
0,2,0,1,52,90.4739583333333,0,0,0,0,0,0,0,0,0,6.0,3.0,2.0,1.0,5.0,,,,1.0,,,,,,,
0,3,0,1,32,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,2.0,5.0,7.0,,,,,
0,2,0,1,53,184.06779661017,0,0,0,0,0,0,0,0,0,4.0,,,,,,,,8.0,4.0,,,,,,
0,2,0,2,38,192.265465869145,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,1.0,,,,,,,
0,2,1,1,29,353.395446217027,1,0,0,0,0,0,0,0,0,2.0,7.0,1.0,,,,,,2.0,3.0,,,,,,
0,2,0,2,41,353.395446217027,0,0,0,0,0,0,0,0,0,3.0,2.0,4.0,,,,,,4.0,2.0,,,,,,
0,3,0,1,30,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,4.0,,,,,,,
0,1,0,1,25,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,4.0,7.0,,,,,,
0,2,0,1,52,323.675,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,4.0,1.0,,,,,,
0,2,0,2,32,323.675,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,5.0,,,,,,,
0,2,0,2,55,323.675,0,0,0,0,0,0,0,0,0,2.0,5.0,4.0,,,,,,4.0,1.0,7.0,,,,,
0,2,0,1,44,323.675,1,0,0,0,0,0,0,1,0,1.0,3.0,,,,,,,5.0,,,,,,,
0,2,0,2,58,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,5.0,,,,,,,
0,2,0,2,55,90.4739583333333,0,0,0,0,0,0,0,0,0,5.0,2.0,6.0,,,,,,1.0,8.0,5.0,,,,,
0,3,0,2,36,323.675,0,0,0,0,0,0,0,0,0,2.0,7.0,,,,,,,4.0,7.0,,,,,,
0,3,0,1,55,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,4.0,,,,,7.0,,,,,,,
0,2,0,2,52,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0
0,3,0,1,30,323.675,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,4.0,1.0,5.0,,,,,
0,2,0,1,63,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,5.0,2.0,,,,,,8.0,4.0,,,,,,
0,2,0,2,36,323.675,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,4.0,,,,,,,
0,2,0,1,25,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,6.0,,,,,,,1.0,,,,,,,
0,2,0,2,24,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,3.0,,,,,,,
0,1,0,1,61,323.675,0,0,0,0,0,0,0,0,0,4.0,2.0,,,,,,,7.0,,,,,,,
0,2,0,1,52,192.265465869145,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,2.0,,,,,,,
0,2,0,1,31,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,1.0,4.0,,,,,,
0,2,0,1,43,184.06779661017,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,1.0,,,,,,,
0,3,0,1,53,323.675,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,5.0,3.0,,,,,,
0,2,0,1,40,184.06779661017,0,1,0,0,0,0,0,0,0,1.0,4.0,2.0,,,,,,7.0,,,,,,,
0,2,0,2,56,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,1.0,5.0,,,,,,1.0,,,,,,,
0,2,0,2,55,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,7.0,,,,,,,
0,1,1,1,29,90.4739583333333,0,0,0,0,1,0,0,0,0,2.0,,,,,,,,5.0,,,,,,,
0,2,0,2,40,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,5.0,,,,,,,5.0,,,,,,,
0,3,0,1,30,323.675,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,6.0,,,,,,
0,2,0,1,39,323.675,0,0,0,0,0,0,0,0,0,6.0,5.0,,,,,,,5.0,1.0,,,,,,
0,2,1,1,34,323.675,1,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,4.0,2.0,,,,,,
0,3,0,1,53,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,7.0,,,,,,,1.0,5.0,,,,,,
0,3,0,2,30,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,4.0,,,,,,,
0,2,0,2,42,353.395446217027,1,0,0,0,0,1,0,1,0,5.0,,,,,,,,3.0,2.0,,,,,,
0,2,0,2,48,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,4.0,2.0,3.0,,,,,
0,3,0,1,47,184.06779661017,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,2.0,5.0,,,,,,
0,2,0,1,41,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,,,,,,,,5.0,,,,,,,
0,3,0,1,32,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,5.0,,,,,,4.0,3.0,,,,,,
0,3,0,1,56,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,6.0,,,,,,,1.0,,,,,,,
0,1,0,2,30,323.675,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,2.0,7.0,,,,,,
0,3,0,1,63,323.675,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,7.0,,,,,,,
0,3,0,1,57,90.4739583333333,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,1.0,,,,,,,
0,3,0,1,54,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,5.0,8.0,,,,,,
0,2,0,1,76,67.5442185508479,0,0,1,1,0,0,0,0,0,5.0,7.0,4.0,,,,,,3.0,,,,,,,
0,2,0,2,33,353.395446217027,0,0,0,0,0,0,0,0,0,5.0,2.0,3.0,7.0,,,,,6.0,3.0,1.0,,,,,
0,2,0,1,33,323.675,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,2.0,,,,,,,
0,2,0,2,62,192.265465869145,0,0,0,0,0,0,0,0,0,7.0,2.0,,,,,,,6.0,2.0,,,,,,
0,2,0,2,57,184.06779661017,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,3.0,,,,,,,
0,2,0,2,30,323.675,0,0,0,0,0,0,0,0,0,2.0,5.0,,,,,,,2.0,1.0,,,,,,
0,2,0,2,27,353.395446217027,1,0,0,0,0,1,0,1,0,2.0,3.0,,,,,,,1.0,4.0,,,,,,
0,3,0,1,61,353.395446217027,1,0,1,0,1,0,0,0,0,4.0,7.0,3.0,,,,,,1.0,2.0,,,,,,
0,2,0,1,37,353.395446217027,1,0,0,0,0,0,0,1,0,2.0,7.0,,,,,,,5.0,,,,,,,
0,2,0,2,56,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,5.0,,,,,,,1.0,3.0,2.0,,,,,
0,2,0,2,35,353.395446217027,1,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,,,,,,,
0,3,0,2,41,184.06779661017,0,0,0,0,0,0,0,0,0,7.0,2.0,1.0,,,,,,5.0,2.0,,,,,,
0,2,0,1,61,323.675,0,0,0,0,0,0,0,0,0,1.0,2.0,5.0,,,,,,1.0,2.0,6.0,,,,,
0,1,0,2,39,90.4739583333333,0,0,0,0,0,0,0,0,0,5.0,1.0,,,,,,,1.0,3.0,2.0,,,,,
0,3,0,2,58,323.675,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,6.0,,,,,,,
0,3,0,2,23,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,,,,,,,
0,2,0,2,46,353.395446217027,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,1.0,,,,,,,
0,2,0,1,50,67.5442185508479,0,0,1,1,1,0,0,0,0,2.0,1.0,5.0,,,,,,2.0,1.0,,,,,,
0,3,0,1,60,323.675,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,6.0,1.0,,,,,,
0,2,0,1,57,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,,,,,,,
0,2,0,1,40,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,5.0,,,,,,,5.0,,,,,,,
0,2,0,2,42,353.395446217027,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,1.0,,,,,,,
0,2,0,1,33,323.675,0,0,0,0,0,0,0,0,0,5.0,7.0,,,,,,,5.0,4.0,,,,,,
0,3,0,1,57,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,3.0,,,,,,,
0,3,0,2,50,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,,,,,,,
0,3,0,1,51,192.265465869145,0,0,0,0,0,0,0,0,0,6.0,,,,,,,,1.0,,,,,,,
0,3,0,1,27,353.395446217027,0,0,0,0,0,0,0,0,0,7.0,6.0,,,,,,,5.0,2.0,,,,,,
0,2,0,1,35,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,3.0,,,,,,,2.0,7.0,,,,,,
0,2,0,1,38,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,5.0,1.0,,,,,,4.0,,,,,,,
0,2,0,2,37,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,4.0,7.0,,,,,,
0,3,0,1,33,323.675,0,0,0,0,0,0,0,0,0,1.0,4.0,,,,,,,5.0,4.0,,,,,,
0,2,1,2,46,67.5442185508479,1,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,6.0,2.0,5.0,8.0,3.0,7.0,
0,2,0,2,40,323.675,0,0,0,0,0,0,0,0,0,4.0,2.0,,,,,,,1.0,,,,,,,
0,2,0,2,28,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,2.0,5.0,,,,,,2.0,5.0,,,,,,
0,3,0,2,62,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,,,,,,,
0,2,0,1,52,90.4739583333333,0,0,0,0,0,0,0,0,0,5.0,1.0,,,,,,,1.0,2.0,,,,,,
0,2,0,2,30,184.06779661017,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,2.0,,,,,,,
0,2,0,2,33,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,4.0,,,,,,,
0,2,0,2,64,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,8.0,,,,,,
0,2,0,2,74,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,5.0,,,,,,,
0,2,0,2,53,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,,,,,,,
0,2,0,1,55,192.265465869145,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,1.0,2.0,,,,,,
0,2,0,2,33,192.265465869145,0,0,0,0,1,0,0,0,0,2.0,5.0,,,,,,,4.0,,,,,,,
0,2,0,2,40,184.06779661017,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,5.0,,,,,,,
0,2,0,2,26,192.265465869145,0,0,0,0,0,0,0,0,0,4.0,5.0,2.0,3.0,7.0,,,,6.0,2.0,1.0,3.0,,,,
0,2,0,2,58,90.4739583333333,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,4.0,8.0,,,,,,
0,2,0,1,20,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,5.0,7.0,2.0,,,,,1.0,,,,,,,
0,2,0,2,37,323.675,0,0,0,0,0,0,0,0,0,5.0,1.0,3.0,7.0,2.0,,,,1.0,5.0,3.0,2.0,,,,
0,2,0,2,45,192.265465869145,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,1.0,,,,,,,
0,2,0,2,46,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,4.0,2.0,,,,,,2.0,7.0,,,,,,
0,3,0,2,37,353.395446217027,1,1,0,0,0,0,0,0,0,2.0,,,,,,,,5.0,,,,,,,
0,2,0,2,33,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,2.0,,,,,,,
0,3,0,1,48,184.06779661017,0,0,0,0,0,0,0,0,0,2.0,1.0,,,,,,,2.0,4.0,,,,,,
0,3,0,2,51,184.06779661017,0,0,0,0,0,0,0,0,0,8.0,,,,,,,,7.0,,,,,,,
0,2,0,1,33,323.675,0,0,0,0,0,0,0,0,0,2.0,1.0,6.0,,,,,,1.0,3.0,,,,,,
0,3,0,1,54,67.5442185508479,0,0,0,0,0,0,0,0,0,1.0,7.0,5.0,,,,,,4.0,2.0,,,,,,
0,2,0,1,70,67.5442185508479,0,0,0,0,0,0,0,0,0,2.0,4.0,,,,,,,5.0,,,,,,,
0,2,0,2,46,90.4739583333333,0,0,0,0,0,0,0,0,0,2.0,,,,,,,,1.0,3.0,,,,,,
0,2,0,2,50,353.395446217027,0,0,0,0,0,0,0,0,0,2.0,6.0,,,,,,,1.0,7.0,,,,,,
0,2,0,2,48,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,2.0,8.0,1.0,,,,,
0,2,0,1,50,323.675,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,4.0,,,,,,,
0,3,0,2,26,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,,,,,,,
0,3,0,2,39,192.265465869145,0,0,0,0,0,0,0,0,0,5.0,,,,,,,,2.0,,,,,,,
0,2,0,2,33,192.265465869145,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,1.0,,,,,,,
0,2,0,2,37,353.395446217027,0,0,0,0,0,0,0,0,0,1.0,2.0,,,,,,,6.0,,,,,,,
0,2,0,1,53,90.4739583333333,0,0,0,0,0,0,0,0,0,1.0,5.0,,,,,,,5.0,,,,,,,
0,2,0,2,29,323.675,0,0,0,0,0,0,0,0,0,7.0,,,,,,,,7.0,,,,,,,
0,2,0,2,54,353.395446217027,0,0,0,0,0,0,0,0,0,4.0,,,,,,,,1.0,,,,,,,
0,2,0,2,34,323.675,1,0,0,0,0,0,0,0,0,5.0,2.0,,,,,,,4.0,,,,,,,
