P37_8,P56,P56_1,P58,P62,P63,P64,F8,F3,F4,F5,P31_1,P31_2,P31_3,P31_4,P31_5,P31_6,P60,P61A_1,P61A_2,P61A_3,P61A_4,P61A_5,P61A_6,P61A_7,P61A_8,P61A_9,P61B_1,P61B_2,P61B_3,P61B_4,P61B_5,P61B_6,P61B_7,P61B_8,FACTOR_REGION,FACTOR_TOTAL
1,3,3,0,2,50,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,2,2,0,2,28,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101.24361493123772,103.51764705882353
0,3,3,0,2,28,5,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.91666666666667,90.64285714285714
1,2,2,0,2,42,6,1,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,122.08108108108108,106.48979591836735
1,1,3,0,2,60,2,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212.48695652173913,209.6189111747851
1,2,4,0,1,62,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,101.24361493123772,103.51764705882353
1,2,1,0,1,64,5,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,212.48695652173913,209.6189111747851
0,1,2,0,1,51,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,101.24361493123772,103.51764705882353
0,1,5,0,2,61,5,2,1,2,2,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,93.91666666666667,90.64285714285714
0,2,2,0,2,36,3,3,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,93.91666666666667,90.64285714285714
0,3,4,0,1,23,5,4,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,122.08108108108108,106.48979591836735
0,2,1,1,2,54,3,2,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,2,3,0,1,48,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,3,0,1,62,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
1,2,1,0,2,30,5,4,1,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,194.4655172413793,170.04225352112675
0,1,5,1,2,21,5,4,1,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,212.48695652173913,209.6189111747851
1,2,3,0,2,73,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,3,4,0,2,40,5,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,5,0,2,45,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,2,1,2,27,6,1,1,3,2,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,194.4655172413793,170.04225352112675
1,3,2,0,1,43,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,4,0,2,59,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,3,0,1,30,4,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,101.24361493123772,103.51764705882353
1,3,4,0,1,52,4,1,1,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,194.4655172413793,170.04225352112675
1,2,4,0,2,57,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,2,0,2,40,5,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,1,4,0,1,58,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,101.24361493123772,103.51764705882353
0,1,4,0,1,62,3,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,93.91666666666667,90.64285714285714
1,1,4,1,1,56,5,4,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,81.11764705882354,77.29824561403508
1,1,4,0,1,30,6,4,1,3,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,81.11764705882354,77.29824561403508
0,2,3,0,1,45,5,3,1,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,181.0,177.64285714285714
0,2,3,0,1,63,6,3,1,3,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,181.0,177.64285714285714
0,3,5,0,2,30,5,3,1,3,3,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,81.11764705882354,77.29824561403508
0,1,5,0,1,45,5,4,1,3,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,81.11764705882354,77.29824561403508
0,3,3,0,2,33,4,3,1,3,3,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,81.11764705882354,77.29824561403508
0,2,5,0,2,60,6,3,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,93.91666666666667,90.64285714285714
1,3,3,0,1,27,6,3,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93.91666666666667,90.64285714285714
1,2,1,1,1,60,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,101.24361493123772,103.51764705882353
1,2,2,0,2,37,6,3,1,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,122.08108108108108,106.48979591836735
1,2,3,0,2,68,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,3,0,2,57,5,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,93.91666666666667,90.64285714285714
1,3,4,0,1,42,5,3,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.91666666666667,90.64285714285714
0,2,3,0,2,55,5,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,1,4,0,1,53,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,101.24361493123772,103.51764705882353
0,2,1,0,2,41,4,3,1,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,93.91666666666667,90.64285714285714
0,3,3,0,1,40,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,101.24361493123772,103.51764705882353
0,3,3,0,2,49,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,1,0,2,28,5,3,1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,93.91666666666667,90.64285714285714
0,3,3,0,2,28,6,4,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,101.24361493123772,103.51764705882353
1,2,2,0,2,38,5,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
1,2,4,0,1,52,4,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,1,0,1,54,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,101.24361493123772,103.51764705882353
0,3,3,1,1,43,3,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,101.24361493123772,103.51764705882353
1,2,1,0,1,63,3,2,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,101.24361493123772,103.51764705882353
0,2,2,1,2,63,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,3,3,0,2,55,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,3,3,0,2,50,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,3,0,2,45,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,101.24361493123772,103.51764705882353
1,3,5,0,2,50,5,3,1,2,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,93.91666666666667,90.64285714285714
0,2,2,0,2,52,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,101.24361493123772,103.51764705882353
0,2,3,0,2,62,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,212.48695652173913,209.6189111747851
0,3,3,0,2,41,4,4,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,212.48695652173913,209.6189111747851
0,3,1,0,1,30,5,4,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,93.91666666666667,90.64285714285714
1,2,2,0,1,57,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,1,5,0,2,35,5,4,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,122.08108108108108,106.48979591836735
1,1,3,0,1,71,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,212.48695652173913,209.6189111747851
0,1,5,1,2,30,6,4,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,93.91666666666667,90.64285714285714
0,2,2,0,1,69,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,101.24361493123772,103.51764705882353
0,2,1,0,1,39,6,2,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212.48695652173913,209.6189111747851
1,2,3,0,1,39,5,4,1,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61.04761904761905,63.583333333333336
0,3,2,0,2,34,4,3,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,93.91666666666667,90.64285714285714
0,2,2,1,2,44,4,3,1,2,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,61.04761904761905,63.583333333333336
0,2,1,1,1,53,4,1,1,2,3,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,61.04761904761905,63.583333333333336
1,2,1,0,93,18,1,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,3,0,2,62,5,4,1,2,2,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,93.91666666666667,90.64285714285714
0,3,3,0,2,36,6,3,1,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.04761904761905,63.583333333333336
0,3,4,0,2,35,6,4,1,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,61.04761904761905,63.583333333333336
1,2,3,0,2,34,5,4,1,2,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,61.04761904761905,63.583333333333336
0,2,3,0,2,60,3,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,212.48695652173913,209.6189111747851
1,2,2,1,2,52,4,4,1,2,3,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,61.04761904761905,63.583333333333336
0,3,4,0,1,32,4,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,212.48695652173913,209.6189111747851
0,3,4,0,1,59,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,2,1,0,2,63,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,4,0,2,42,4,4,1,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,93.91666666666667,90.64285714285714
1,3,4,0,1,64,5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,1,5,0,1,41,6,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101.24361493123772,103.51764705882353
1,3,4,1,2,46,3,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,212.48695652173913,209.6189111747851
1,3,4,0,1,65,6,3,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,212.48695652173913,209.6189111747851
1,1,4,0,2,62,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,1,0,1,50,5,3,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212.48695652173913,209.6189111747851
0,2,3,0,2,42,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,101.24361493123772,103.51764705882353
0,2,3,0,1,58,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,3,0,2,64,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,4,0,1,68,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,101.24361493123772,103.51764705882353
0,2,1,0,2,44,3,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
0,3,4,0,1,47,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
0,2,3,0,2,41,6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,3,0,2,63,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
0,1,3,1,2,65,6,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,101.24361493123772,103.51764705882353
0,2,3,0,2,39,3,4,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,212.48695652173913,209.6189111747851
1,3,3,0,1,59,4,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,212.48695652173913,209.6189111747851
0,2,1,1,2,50,5,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
0,2,3,0,2,58,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101.24361493123772,103.51764705882353
0,1,3,0,1,45,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,101.24361493123772,103.51764705882353
0,2,4,0,1,56,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
0,2,2,0,1,60,3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
0,2,2,0,1,77,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101.24361493123772,103.51764705882353
0,1,3,0,1,30,5,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,3,4,0,2,51,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,1,4,0,1,67,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,2,1,0,1,55,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,3,4,0,1,43,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,101.24361493123772,103.51764705882353
0,2,3,0,2,42,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
1,2,1,0,2,43,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,3,2,1,1,56,4,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,101.24361493123772,103.51764705882353
1,2,2,0,1,63,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,101.24361493123772,103.51764705882353
0,3,4,0,2,49,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,101.24361493123772,103.51764705882353
1,1,5,0,1,58,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,2,0,1,63,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
1,2,3,0,1,53,6,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,101.24361493123772,103.51764705882353
0,2,3,1,2,43,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,1,0,1,39,5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,101.24361493123772,103.51764705882353
1,2,2,0,1,42,6,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,101.24361493123772,103.51764705882353
1,1,3,0,1,62,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
0,3,2,0,1,27,3,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,101.24361493123772,103.51764705882353
0,2,3,1,2,50,5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,101.24361493123772,103.51764705882353
0,2,1,1,2,41,4,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
0,2,4,0,1,52,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,101.24361493123772,103.51764705882353
1,2,2,0,1,59,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,1,0,2,58,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,101.24361493123772,103.51764705882353
0,1,4,0,2,47,6,2,1,2,4,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,56.625,58.22222222222222
1,2,1,0,1,66,6,1,1,3,4,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,181.0,177.64285714285714
1,2,4,0,2,54,6,4,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,81.11764705882354,77.29824561403508
1,2,3,1,1,55,5,1,1,3,2,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,194.4655172413793,170.04225352112675
1,2,3,1,2,59,6,1,1,2,2,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,93.91666666666667,90.64285714285714
0,2,3,0,1,61,5,4,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,194.4655172413793,170.04225352112675
0,3,3,0,2,33,5,1,1,1,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,122.08108108108108,106.48979591836735
0,3,4,0,1,58,5,3,1,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,61.04761904761905,63.583333333333336
0,2,1,1,2,52,4,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,101.24361493123772,103.51764705882353
0,3,2,0,2,39,3,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,212.48695652173913,209.6189111747851
0,2,2,1,2,27,6,4,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,212.48695652173913,209.6189111747851
0,2,1,0,1,59,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
0,2,2,0,2,41,4,4,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,122.08108108108108,106.48979591836735
0,1,2,0,2,38,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,101.24361493123772,103.51764705882353
0,3,3,0,93,58,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.24361493123772,103.51764705882353
1,1,4,0,2,25,5,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.24361493123772,103.51764705882353
0,3,4,0,1,27,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
0,3,5,0,1,56,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101.24361493123772,103.51764705882353
1,3,3,0,1,74,2,3,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,212.48695652173913,209.6189111747851
0,2,4,1,2,33,5,2,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212.48695652173913,209.6189111747851
0,2,3,0,1,38,3,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,212.48695652173913,209.6189111747851
0,2,1,0,1,44,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,212.48695652173913,209.6189111747851
1,1,5,0,1,56,5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,101.24361493123772,103.51764705882353
0,2,3,1,2,26,4,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,101.24361493123772,103.51764705882353
1,2,4,0,1,46,6,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,3,4,0,1,29,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212.48695652173913,209.6189111747851
0,2,1,0,2,43,3,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,212.48695652173913,209.6189111747851
0,2,2,0,1,56,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,212.48695652173913,209.6189111747851
1,2,1,0,2,57,6,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,101.24361493123772,103.51764705882353
0,2,2,1,2,31,4,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101.24361493123772,103.51764705882353
