P37_8,P56_1,P58,P62,P63,FACTOR_REGION,FACTOR_TOTAL,P60,P61A_1,P61A_2,P61A_3,P61A_4,P61A_5,P61A_6,P61A_7,P61A_8,P61A_9,P61B_1,P61B_2,P61B_3,P61B_4,P61B_5,P61B_6,P61B_7,P61B_8
0,1,1,1,53,281.8158236057069,272.0928725701944,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,0,1,48,281.8158236057069,272.0928725701944,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,0,1,46,281.8158236057069,272.0928725701944,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,1,0,2,56,281.8158236057069,272.0928725701944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,4,1,1,53,101.24361493123772,103.51764705882353,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0,1,67,101.24361493123772,103.51764705882353,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1,3,0,2,43,101.24361493123772,103.51764705882353,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,2,62,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0,1,72,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,1,65,101.24361493123772,103.51764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,1,64,101.24361493123772,103.51764705882353,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,3,1,1,37,212.48695652173913,209.6189111747851,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,0,1,75,101.24361493123772,103.51764705882353,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,1,0,2,36,281.8158236057069,272.0928725701944,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
0,3,0,2,36,281.8158236057069,272.0928725701944,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1,1,0,1,64,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,35,101.24361493123772,103.51764705882353,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,0,2,61,101.24361493123772,103.51764705882353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,27,101.24361493123772,103.51764705882353,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
0,4,0,2,39,101.24361493123772,103.51764705882353,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,2,40,93.91666666666667,90.64285714285714,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,2,58,93.91666666666667,90.64285714285714,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,2,77,212.48695652173913,209.6189111747851,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,4,0,1,63,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0,2,47,93.91666666666667,90.64285714285714,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,2,60,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,2,62,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,2,53,101.24361493123772,103.51764705882353,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,2,0,2,68,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4,0,2,28,212.48695652173913,209.6189111747851,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,0,1,39,88.25,80.52941176470588,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,5,0,2,55,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,1,80,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,1,49,88.25,80.52941176470588,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,3,0,1,50,88.25,80.52941176470588,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
0,4,0,2,42,88.25,80.52941176470588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,0,1,74,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1,71,212.48695652173913,209.6189111747851,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,1,56,212.48695652173913,209.6189111747851,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,4,0,2,65,212.48695652173913,209.6189111747851,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,3,0,1,74,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4,1,2,60,181.0,177.64285714285714,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4,0,1,23,93.91666666666667,90.64285714285714,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,3,0,2,24,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,5,0,1,68,212.48695652173913,209.6189111747851,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1,4,0,2,32,181.0,177.64285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0,1,66,101.24361493123772,103.51764705882353,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1,3,0,2,48,81.11764705882354,77.29824561403508,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,4,0,2,35,93.91666666666667,90.64285714285714,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,3,0,1,75,212.48695652173913,209.6189111747851,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
0,2,0,1,23,181.0,177.64285714285714,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,3,0,2,61,212.48695652173913,209.6189111747851,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,4,0,93,30,81.11764705882354,77.29824561403508,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0,1,64,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,1,55,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,2,0,2,57,212.48695652173913,209.6189111747851,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,3,0,1,35,212.48695652173913,209.6189111747851,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,3,0,1,48,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,2,35,81.11764705882354,77.29824561403508,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1,40,81.11764705882354,77.29824561403508,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,2,0,1,57,101.24361493123772,103.51764705882353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,3,0,2,53,101.24361493123772,103.51764705882353,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,3,1,1,53,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,1,62,101.24361493123772,103.51764705882353,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,1,2,40,122.08108108108108,106.48979591836735,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,5,0,1,54,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4,0,1,52,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,0,2,58,101.24361493123772,103.51764705882353,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,2,65,212.48695652173913,209.6189111747851,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
0,3,1,2,47,101.24361493123772,103.51764705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,2,47,212.48695652173913,209.6189111747851,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,2,41,81.11764705882354,77.29824561403508,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
0,3,0,1,58,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,3,1,2,44,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,2,30,93.91666666666667,90.64285714285714,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0,2,32,93.91666666666667,90.64285714285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,2,70,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,4,0,2,34,212.48695652173913,209.6189111747851,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,3,0,1,23,93.91666666666667,90.64285714285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,3,0,1,33,93.91666666666667,90.64285714285714,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0,1,68,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,2,33,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,4,0,1,65,122.08108108108108,106.48979591836735,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0,3,0,1,36,194.4655172413793,170.04225352112675,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
1,4,1,1,57,181.0,177.64285714285714,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0
0,3,0,1,29,79.25,81.2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,4,0,2,43,81.11764705882354,77.29824561403508,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0,2,60,88.25,80.52941176470588,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1,3,0,1,58,122.08108108108108,106.48979591836735,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,2,0,1,63,93.91666666666667,90.64285714285714,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4,0,2,35,122.08108108108108,106.48979591836735,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
0,4,0,2,45,81.11764705882354,77.29824561403508,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,3,0,2,38,93.91666666666667,90.64285714285714,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,2,1,1,53,61.04761904761905,63.583333333333336,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
0,4,0,1,29,93.91666666666667,90.64285714285714,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
1,2,0,2,70,93.91666666666667,90.64285714285714,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0
1,1,1,1,48,93.91666666666667,90.64285714285714,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2,1,1,60,93.91666666666667,90.64285714285714,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
1,4,0,1,55,122.08108108108108,106.48979591836735,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
1,2,0,2,52,56.625,58.22222222222222,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1,3,0,1,61,93.91666666666667,90.64285714285714,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
0,5,0,1,27,212.48695652173913,209.6189111747851,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,1,29,212.48695652173913,209.6189111747851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4,0,2,53,212.48695652173913,209.6189111747851,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,3,0,1,44,212.48695652173913,209.6189111747851,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
0,4,0,1,42,212.48695652173913,209.6189111747851,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,5,0,2,64,212.48695652173913,209.6189111747851,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,4,0,2,64,212.48695652173913,209.6189111747851,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,5,0,1,64,212.48695652173913,209.6189111747851,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,4,0,2,52,212.48695652173913,209.6189111747851,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,3,0,2,58,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,75,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4,0,2,44,101.24361493123772,103.51764705882353,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,1,35,212.48695652173913,209.6189111747851,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
1,1,0,2,40,212.48695652173913,209.6189111747851,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,2,30,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,0,2,50,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,2,29,61.04761904761905,63.583333333333336,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,5,0,2,25,212.48695652173913,209.6189111747851,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
0,2,0,1,63,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,2,57,212.48695652173913,209.6189111747851,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,2,32,212.48695652173913,209.6189111747851,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,0,2,42,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,2,49,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,1,2,55,212.48695652173913,209.6189111747851,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,1,1,28,93.91666666666667,90.64285714285714,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,2,35,93.91666666666667,90.64285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,1,70,101.24361493123772,103.51764705882353,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,4,0,1,37,93.91666666666667,90.64285714285714,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,2,0,1,66,101.24361493123772,103.51764705882353,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,3,0,1,40,101.24361493123772,103.51764705882353,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,0,1,51,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,1,1,65,212.48695652173913,209.6189111747851,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0,1,54,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0,2,64,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,1,69,212.48695652173913,209.6189111747851,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,3,0,2,53,101.24361493123772,103.51764705882353,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
0,2,0,1,54,101.24361493123772,103.51764705882353,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,1,84,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,52,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3,0,2,87,212.48695652173913,209.6189111747851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,2,37,194.4655172413793,170.04225352112675,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0,5,1,1,34,101.24361493123772,103.51764705882353,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,5,0,1,21,101.24361493123772,103.51764705882353,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,4,0,2,37,101.24361493123772,103.51764705882353,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,2,39,212.48695652173913,209.6189111747851,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0,1,66,212.48695652173913,209.6189111747851,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,3,0,2,35,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4,0,1,40,212.48695652173913,209.6189111747851,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,2,1,2,28,212.48695652173913,209.6189111747851,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,2,29,93.91666666666667,90.64285714285714,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,5,1,2,54,88.25,80.52941176470588,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,1,26,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,3,0,1,48,101.24361493123772,103.51764705882353,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,0,2,33,212.48695652173913,209.6189111747851,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,1,48,212.48695652173913,209.6189111747851,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,3,0,2,37,81.11764705882354,77.29824561403508,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,32,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,1,46,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,5,0,1,47,101.24361493123772,103.51764705882353,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,2,60,212.48695652173913,209.6189111747851,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,4,0,1,34,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,0,2,38,79.25,81.2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,4,0,1,25,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4,0,2,47,194.4655172413793,170.04225352112675,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,3,0,2,49,81.11764705882354,77.29824561403508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,0,2,35,194.4655172413793,170.04225352112675,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,1,63,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,60,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,2,36,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,5,0,2,36,101.24361493123772,103.51764705882353,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,3,0,2,64,212.48695652173913,209.6189111747851,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,1,0,1,55,101.24361493123772,103.51764705882353,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,1,29,122.08108108108108,106.48979591836735,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,3,0,1,62,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,1,1,46,93.91666666666667,90.64285714285714,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,2,0,1,59,93.91666666666667,90.64285714285714,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,2,0,2,45,212.48695652173913,209.6189111747851,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,2,62,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,61,101.24361493123772,103.51764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,92,0,2,59,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0,1,65,212.48695652173913,209.6189111747851,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,1,2,51,101.24361493123772,103.51764705882353,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,5,0,1,68,212.48695652173913,209.6189111747851,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,1,68,212.48695652173913,209.6189111747851,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,3,0,93,18,101.24361493123772,103.51764705882353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,2,56,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,4,0,1,58,101.24361493123772,103.51764705882353,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,1,1,62,212.48695652173913,209.6189111747851,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,3,0,2,64,212.48695652173913,209.6189111747851,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,3,0,2,70,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,0,2,60,212.48695652173913,209.6189111747851,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,1,57,101.24361493123772,103.51764705882353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0,2,51,101.24361493123772,103.51764705882353,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,2,36,212.48695652173913,209.6189111747851,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,1,1,30,122.08108108108108,106.48979591836735,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
0,5,0,2,29,122.08108108108108,106.48979591836735,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,2,45,101.24361493123772,103.51764705882353,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,2,75,122.08108108108108,106.48979591836735,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,5,0,2,56,101.24361493123772,103.51764705882353,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5,0,2,27,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,1,56,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,1,1,2,26,122.08108108108108,106.48979591836735,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,3,0,2,55,101.24361493123772,103.51764705882353,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0,1,68,101.24361493123772,103.51764705882353,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0,5,0,2,69,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4,0,1,70,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,2,60,101.24361493123772,103.51764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,2,37,181.0,177.64285714285714,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
0,3,1,1,63,281.8158236057069,272.0928725701944,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,3,1,2,41,212.48695652173913,209.6189111747851,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,0,2,70,212.48695652173913,209.6189111747851,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1,2,0,1,53,101.24361493123772,103.51764705882353,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
1,5,0,1,44,212.48695652173913,209.6189111747851,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,0,1,57,281.8158236057069,272.0928725701944,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,2,1,2,37,212.48695652173913,209.6189111747851,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1
0,5,0,2,34,281.8158236057069,272.0928725701944,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0,2,32,101.24361493123772,103.51764705882353,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0,2,46,281.8158236057069,272.0928725701944,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0,2,31,194.4655172413793,170.04225352112675,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,3,0,2,50,101.24361493123772,103.51764705882353,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,2,28,194.4655172413793,170.04225352112675,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,4,0,2,29,93.91666666666667,90.64285714285714,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3,0,2,35,212.48695652173913,209.6189111747851,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
